# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 6 
# Survey min ages
 1 1 1 1 1 1 
# Survey max ages
 9 9 7 10 10 8 
# Survey time as a fraction into the year (one for each survey)
 0.705 0.705 0.705 0.6453376 0.6278328 0.1038277 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 1728 
# Observation data frame 
# fleet	year	age	observation	weights
1	1997	4	0.710742398026497	1
1	1997	5	-0.132769639158195	1
1	1997	6	-0.447032715679368	1
1	1997	7	-1.12090788500688	1
1	1997	8	-1.77311864683985	1
1	1997	9	-2.39277592451643	1
1	1997	10	-1.88147788230499	1
1	1998	1	1.15272497517376	1
1	1998	2	3.18853350173435	1
1	1998	3	2.03590655794653	1
1	1998	4	1.08645122109088	1
1	1998	5	-0.173363787143611	1
1	1998	6	-0.928628834822785	1
1	1998	7	-1.39005686352786	1
1	1998	8	-2.042341210834	1
1	1998	9	-2.5605997781966	1
1	1998	10	-1.96276721586329	1
1	1999	1	1.14923138838763	1
1	1999	2	1.86556484608509	1
1	1999	3	2.85978005216816	1
1	1999	4	0.970133507920869	1
1	1999	5	0.179043366343167	1
1	1999	6	-1.08245787414809	1
1	1999	7	-2.05157858513031	1
1	1999	8	-2.43815100479706	1
1	1999	9	-2.88072697583027	1
1	1999	10	-2.20245437853221	1
1	2000	1	1.4907949265889	1
1	2000	2	1.56538764223389	1
1	2000	3	1.62667559517515	1
1	2000	4	2.12445435860084	1
1	2000	5	0.125777465142626	1
1	2000	6	-0.828560124763554	1
1	2000	7	-2.24095976028412	1
1	2000	8	-3.00519960713931	1
1	2000	9	-3.17483507097118	1
1	2000	10	-2.49187027760932	1
1	2001	1	1.21446643663969	1
1	2001	2	1.86971111785054	1
1	2001	3	1.59305530972481	1
1	2001	4	1.16312509544915	1
1	2001	5	1.33465558770533	1
1	2001	6	-0.859599844864077	1
1	2001	7	-1.81835529800342	1
1	2001	8	-2.99006930649861	1
1	2001	9	-3.69900864098515	1
1	2001	10	-2.72353776818656	1
1	2002	1	2.24564391351719	1
1	2002	2	1.78318545546117	1
1	2002	3	1.93004439593464	1
1	2002	4	0.990391634881387	1
1	2002	5	0.362504417495563	1
1	2002	6	0.488566528488171	1
1	2002	7	-1.70730745871168	1
1	2002	8	-2.59408050054444	1
1	2002	9	-3.88715886841186	1
1	2002	10	-2.95783922572674	1
1	2003	1	1.15424270437784	1
1	2003	2	2.91096196668192	1
1	2003	3	1.54860029046116	1
1	2003	4	0.948057076823869	1
1	2003	5	0.161086158918335	1
1	2003	6	-0.366799615871802	1
1	2003	7	-0.402905322221153	1
1	2003	8	-2.76663172077346	1
1	2003	9	-3.76004330729103	1
1	2003	10	-3.084154539511	1
1	2004	1	2.09643932777949	1
1	2004	2	1.62455131683075	1
1	2004	3	2.37518467837432	1
1	2004	4	0.399536617710657	1
1	2004	5	0.123977380705497	1
1	2004	6	-0.57695465197693	1
1	2004	7	-1.38852311323746	1
1	2004	8	-1.65761234586693	1
1	2004	9	-3.97840838674149	1
1	2004	10	-3.07948933634053	1
1	2005	1	1.7848237093669	1
1	2005	2	2.23684799848269	1
1	2005	3	1.07009766339109	1
1	2005	4	1.40369435941836	1
1	2005	5	-0.40406754319204	1
1	2005	6	-0.680727783502149	1
1	2005	7	-1.60498467580583	1
1	2005	8	-2.53087370065043	1
1	2005	9	-2.72234312498057	1
1	2005	10	-3.1977102250911	1
1	2006	1	1.6347556122504	1
1	2006	2	1.80062491270576	1
1	2006	3	1.84590078361756	1
1	2006	4	0.270961986450441	1
1	2006	5	0.598090145931057	1
1	2006	6	-1.19542132721645	1
1	2006	7	-1.54321298765672	1
1	2006	8	-2.53138303517638	1
1	2006	9	-3.55192988351867	1
1	2006	10	-2.80918837612968	1
1	2007	1	1.88692206833862	1
1	2007	2	1.81360383772594	1
1	2007	3	1.48210226014287	1
1	2007	4	1.00977057896988	1
1	2007	5	-0.532327217491263	1
1	2007	6	-0.0922839544967466	1
1	2007	7	-1.88714115532832	1
1	2007	8	-2.39916483124505	1
1	2007	9	-3.66862634233433	1
1	2007	10	-2.98069615995733	1
1	2008	1	1.68153199455423	1
1	2008	2	2.1938123345237	1
1	2008	3	1.4226936074968	1
1	2008	4	0.585954636468053	1
1	2008	5	0.241289183440017	1
1	2008	6	-1.15074735561216	1
1	2008	7	-0.699602709140287	1
1	2008	8	-2.77406351538995	1
1	2008	9	-3.61859137100742	1
1	2008	10	-2.97604104652753	1
1	2009	1	1.75362778693932	1
1	2009	2	1.81421268598242	1
1	2009	3	1.74430942216361	1
1	2009	4	0.664451827339906	1
1	2009	5	-0.125938816160168	1
1	2009	6	-0.379475463281047	1
1	2009	7	-1.71701762920956	1
1	2009	8	-1.58406838361363	1
1	2009	9	-3.93900889293727	1
1	2009	10	-2.78469200085964	1
1	2010	1	1.97289034917629	1
1	2010	2	1.58651407401473	1
1	2010	3	1.46643629623705	1
1	2010	4	1.25938125954643	1
1	2010	5	0.0230655209809516	1
1	2010	6	-0.745281046320432	1
1	2010	7	-0.917060008307335	1
1	2010	8	-2.54918608114013	1
1	2010	9	-2.6003291697041	1
1	2010	10	-2.65768808107302	1
1	2011	1	1.7314947052941	1
1	2011	2	1.8030488370795	1
1	2011	3	1.46677028359885	1
1	2011	4	1.15648217952142	1
1	2011	5	0.703170592759284	1
1	2011	6	-0.542218590884973	1
1	2011	7	-1.32144154058562	1
1	2011	8	-1.70973670380259	1
1	2011	9	-3.37766112672198	1
1	2011	10	-2.06404838733211	1
1	2012	1	1.22115697488588	1
1	2012	2	1.96105389999289	1
1	2012	3	1.85097569789613	1
1	2012	4	1.12931840653081	1
1	2012	5	0.661828961630805	1
1	2012	6	0.156263958473673	1
1	2012	7	-1.24213248382692	1
1	2012	8	-2.07315102930698	1
1	2012	9	-2.34892469853025	1
1	2012	10	-1.95466118464321	1
1	2013	1	1.49809264659238	1
1	2013	2	1.81124661986499	1
1	2013	3	2.01465255325643	1
1	2013	4	1.42159275891563	1
1	2013	5	0.629038544647095	1
1	2013	6	0.0498856084862016	1
1	2013	7	-0.614647151050463	1
1	2013	8	-1.90430754672439	1
1	2013	9	-2.61234432512454	1
1	2013	10	-1.58057046744691	1
1	2014	1	1.97578026011594	1
1	2014	2	1.98136826706826	1
1	2014	3	1.75336968037865	1
1	2014	4	1.57789150982467	1
1	2014	5	0.875240733234953	1
1	2014	6	-0.040138578168964	1
1	2014	7	-0.65443352466766	1
1	2014	8	-1.21832795352227	1
1	2014	9	-2.51519521758313	1
1	2014	10	-1.44526830358521	1
1	2015	1	1.48523175111831	1
1	2015	2	2.05742494465445	1
1	2015	3	1.82361696042444	1
1	2015	4	1.37221638400127	1
1	2015	5	1.00316844453599	1
1	2015	6	0.222364696994896	1
1	2015	7	-0.644990603610509	1
1	2015	8	-1.31114528543095	1
1	2015	9	-2.01121294465933	1
1	2015	10	-1.36472468439439	1
1	2016	1	1.493762850181	1
1	2016	2	1.36377097645921	1
1	2016	3	1.91221351427861	1
1	2016	4	1.46761551440872	1
1	2016	5	0.815482663963421	1
1	2016	6	0.415342450583408	1
1	2016	7	-0.382086487588625	1
1	2016	8	-1.43667821606898	1
1	2016	9	-2.25432093136411	1
1	2016	10	-1.20171640327803	1
1	2017	1	1.38010373958081	1
1	2017	2	1.60210805618181	1
1	2017	3	1.34250943795273	1
1	2017	4	1.51581893714597	1
1	2017	5	0.959620176732045	1
1	2017	6	0.284069810638332	1
1	2017	7	-0.299650106667679	1
1	2017	8	-1.30182053693614	1
1	2017	9	-2.42250393688728	1
1	2017	10	-1.18123449918334	1
2	1985	1	3.40031044055966	1
2	1985	2	3.64053035542593	1
2	1985	3	2.06724667372698	1
2	1985	4	0.879712696223645	1
2	1985	5	-1.27653349252988	1
2	1985	6	-1.54528100890128	1
2	1985	7	-2.60855393112409	1
2	1985	8	-3.38223997416804	1
2	1985	9	-3.91480558457044	1
2	1986	1	4.98554118474956	1
2	1986	2	3.36264716824057	1
2	1986	3	2.39756722129451	1
2	1986	4	0.702162859314429	1
2	1986	5	-0.188185802473656	1
2	1986	6	-2.43420054397931	1
2	1986	7	-2.39018365856253	1
2	1986	8	-3.43523250430855	1
2	1986	9	-4.17716984903793	1
2	1987	1	3.90183726621946	1
2	1987	2	5.12090140292827	1
2	1987	3	2.00376327302368	1
2	1987	4	0.0672354077599031	1
2	1987	5	-0.907057874272037	1
2	1987	6	-2.01713630002779	1
2	1987	7	-2.89623600357587	1
2	1987	8	-3.52782529113638	1
2	1987	9	-4.0689562643977	1
2	1988	1	5.00443736547252	1
2	1988	2	3.47247515449214	1
2	1988	3	3.68780969297532	1
2	1988	4	0.783774875645729	1
2	1988	5	-0.484725328759498	1
2	1988	6	-1.72370472508475	1
2	1988	7	-2.2987959069731	1
2	1988	8	-4.84214615263118	1
2	1988	9	-3.7071662197922	1
2	1989	1	4.63029562875631	1
2	1989	2	4.24813359194456	1
2	1989	3	2.13689566167503	1
2	1989	4	2.33870618605125	1
2	1989	5	0.248531849138612	1
2	1989	6	-1.70063144892045	1
2	1989	7	-2.68587217890806	1
2	1989	8	-1.9319112512356	1
2	1989	9	-3.54286316850092	1
2	1990	1	3.70430374577799	1
2	1990	2	3.46618299276686	1
2	1990	3	2.85581999891874	1
2	1990	4	1.75359641282625	1
2	1990	5	0.181185972259483	1
2	1990	6	-1.79498170544492	1
2	1990	7	-3.18391807602765	1
2	1990	8	-2.47763010190664	1
2	1990	9	-2.94920153915578	1
2	1991	1	4.15671158120806	1
2	1991	2	3.55365750753456	1
2	1991	3	2.0071263064606	1
2	1991	4	1.08987796705866	1
2	1991	5	-0.0562760944394467	1
2	1991	6	0.215337386055234	1
2	1991	7	-2.94920153915578	1
2	1991	8	-3.10754509724307	1
2	1991	9	-3.90387651403825	1
2	1992	1	4.37066339065319	1
2	1992	2	3.64416391557303	1
2	1992	3	1.85807232041594	1
2	1992	4	0.267328440132637	1
2	1992	5	-0.196687447728977	1
2	1992	6	-0.463249410966226	1
2	1992	7	-1.34732351152962	1
2	1992	8	-2.57922631602957	1
2	1992	9	-4.51364208565914	1
2	1993	1	3.72377370887529	1
2	1993	2	4.12894951515143	1
2	1993	3	2.62177452408603	1
2	1993	4	0.594966505660921	1
2	1993	5	-1.39746365902929	1
2	1993	6	-1.3956921793809	1
2	1993	7	-2.05576410825906	1
2	1993	8	-2.28578053886103	1
2	1993	9	-3.38223997416804	1
2	1994	1	3.74612662046601	1
2	1994	2	2.82769917714781	1
2	1994	3	2.02183137900506	1
2	1994	4	0.841622561330643	1
2	1994	5	-0.536955566905275	1
2	1994	6	-2.02873543587114	1
